Time,Altitude ,Pressure,Velocity,Tempurature,Events,Voltage
140.9,697.374,964.5,-73.19048,79.34,-,9.15986
140.95,697.374,964.5,-73.19048,79.34,-,9.15986
141,697.374,964.5,-67.7619,79.16,-,9.198755
141.05,697.374,964.5,-67.7619,79.16,-,9.198755
141.1,697.374,964.5,-65.04762,79.16,-,9.198755
141.15,697.374,964.5,-56.90476,79.16,-,9.198755
141.2,697.374,964.5,-56.90476,79.16,-,9.198755
141.25,694.5337,964.6,-56.90476,79.16,-,9.198755
141.3,691.6919,964.7,-56.90476,79.16,-,9.198755
141.35,688.8521,964.8,-56.90476,79.16,-,9.198755
141.4,686.0107,964.9,-46.09524,79.16,-,9.198755
141.45,683.1714,965,-38,79.16,-,9.198755
141.5,683.1714,965,-32.57143,79.16,-,9.198755
141.55,680.3323,965.1,-35.28571,79.16,-,9.198755
141.6,680.3323,965.1,-32.57143,79.16,-,9.198755
141.65,680.3323,965.1,-29.85714,79.16,-,9.198755
141.7,683.1714,965,-24.42857,79.16,-,9.198755
141.75,683.1714,965,-24.42857,79.16,-,9.198755
141.8,680.3323,965.1,-24.42857,79.16,-,9.198755
141.85,680.3323,965.1,-21.71428,79.16,-,9.198755
141.9,680.3323,965.1,-19,79.16,-,9.198755
141.95,677.4917,965.2,-19,79.16,-,9.198755
142,674.653,965.3,-21.71428,79.16,-,9.140412
142.05,671.8129,965.4,-24.42857,79.16,-,9.140412
142.1,668.9747,965.5,-27.14286,79.16,-,9.140412
142.15,666.1368,965.6,-29.85714,79.16,-,9.140412
142.2,666.1368,965.6,-29.85714,79.16,-,9.140412
142.25,663.2974,965.7,-32.57143,79.16,-,9.140412
142.3,660.46,965.8,-32.57143,79.16,-,9.140412
142.35,657.621,965.9,-32.57143,79.16,-,9.140412
142.4,654.7841,966,-32.57143,79.16,-,9.140412
142.45,651.9473,966.1,-32.57143,79.16,-,9.140412
142.5,649.1091,966.2,-32.57143,79.16,-,9.140412
142.55,646.2728,966.3,-35.28571,79.16,-,9.140412
142.6,643.4351,966.4,-35.28571,79.16,-,9.140412
142.65,643.4351,966.4,-35.28571,79.16,-,9.140412
142.7,640.5993,966.5,-38,79.16,-,9.140412
142.75,643.4351,966.4,-38,79.16,-,9.140412
142.8,643.4351,966.4,-38,79.16,-,9.140412
142.85,643.4351,966.4,-35.28571,79.16,-,9.140412
142.9,643.4351,966.4,-35.28571,79.16,-,9.140412
142.95,640.5993,966.5,-38,79.16,-,9.140412
143,640.5993,966.5,-35.28571,79.16,-,9.179308
143.05,637.7637,966.6,-35.28571,79.16,-,9.179308
143.1,634.9267,966.7,-35.28571,79.16,-,9.179308
143.15,629.2551,966.9,-37.95238,79.16,-,9.179308
143.2,626.4205,967,-37.95238,79.16,-,9.179308
143.25,626.4205,967,-37.95238,79.16,-,9.179308
143.3,626.4205,967,-35.23809,79.16,-,9.179308
143.35,626.4205,967,-32.52381,79.16,-,9.179308
143.4,626.4205,967,-29.80952,79.16,-,9.179308
143.45,626.4205,967,-27.09524,79.16,-,9.179308
143.5,626.4205,967,-24.38095,79.16,-,9.179308
143.55,629.2551,966.9,-18.95238,79.16,-,9.179308
143.6,632.0916,966.8,-13.52381,79.16,-,9.179308
143.65,629.2551,966.9,-13.52381,79.16,-,9.179308
143.7,629.2551,966.9,-13.52381,79.16,-,9.179308
143.75,626.4205,967,-13.52381,79.16,-,9.179308
143.8,623.5861,967.1,-18.95238,79.16,-,9.179308
143.85,620.7502,967.2,-21.66667,79.16,-,9.179308
143.9,615.081,967.4,-27.04762,79.16,-,9.179308
143.95,612.2476,967.5,-29.76191,79.16,-,9.179308
144,612.2476,967.5,-27.04762,79.16,-,9.179308
144.05,606.5798,967.7,-32.42857,79.16,-,9.179308
144.1,603.7471,967.8,-32.42857,79.16,-,9.179308
144.15,600.9128,967.9,-32.42857,79.16,-,9.179308
144.2,600.9128,967.9,-27.04762,79.16,-,9.179308
144.25,600.9128,967.9,-24.33333,79.16,-,9.179308
144.3,598.0806,968,-27.04762,79.16,-,9.179308
144.35,598.0806,968,-27.04762,79.16,-,9.179308
144.4,598.0806,968,-27.04762,79.16,-,9.179308
144.45,595.2487,968.1,-29.76191,79.16,-,9.179308
144.5,595.2487,968.1,-29.76191,79.16,-,9.179308
144.55,595.2487,968.1,-29.76191,79.16,-,9.179308
144.6,595.2487,968.1,-32.47619,79.16,-,9.179308
144.65,595.2487,968.1,-35.19048,79.16,-,9.179308
144.7,595.2487,968.1,-32.47619,79.16,-,9.179308
144.75,595.2487,968.1,-32.47619,79.16,-,9.179308
144.8,592.4152,968.2,-32.47619,79.16,-,9.179308
144.85,589.5836,968.3,-32.47619,79.16,-,9.179308
144.9,589.5836,968.3,-29.76191,79.16,-,9.179308
144.95,589.5836,968.3,-24.38095,79.16,-,9.179308
145,586.7507,968.4,-24.38095,79.16,-,9.15986
145.05,586.7507,968.4,-24.38095,79.16,-,9.15986
145.1,583.9196,968.5,-21.71428,79.16,-,9.15986
145.15,586.7507,968.4,-16.28572,79.16,-,9.15986
145.2,586.7507,968.4,-13.57143,79.16,-,9.15986
145.25,583.9196,968.5,-16.28572,79.16,-,9.15986
145.3,581.0888,968.6,-19,79.16,-,9.15986
145.35,581.0888,968.6,-16.28572,79.16,-,9.15986
145.4,578.2565,968.7,-19,79.16,-,9.15986
145.45,575.4261,968.8,-21.71428,79.16,-,9.15986
145.5,572.5944,968.9,-21.71428,79.16,-,9.15986
145.55,572.5944,968.9,-21.71428,79.16,-,9.15986
145.6,566.9349,969.1,-27.09524,79.16,-,9.15986
145.65,566.9349,969.1,-27.09524,79.16,-,9.15986
145.7,564.1038,969.2,-29.80952,79.16,-,9.15986
145.75,561.2746,969.3,-32.52381,79.16,-,9.15986
145.8,558.444,969.4,-35.23809,79.16,-,9.15986
145.85,555.6153,969.5,-35.23809,79.16,-,9.15986
145.9,555.6153,969.5,-32.52381,79.16,-,9.15986
145.95,549.9569,969.7,-37.90476,79.16,-,9.15986
146,549.9569,969.7,-37.90476,79.16,-,9.15986
146.05,544.2995,969.9,-40.57143,79.16,-,9.15986
146.1,538.6447,970.1,-45.95238,79.16,-,9.15986
146.15,535.816,970.2,-45.95238,79.16,-,9.15986
146.2,535.816,970.2,-48.66667,79.16,-,9.15986
146.25,532.9892,970.3,-51.38095,79.16,-,9.15986
146.3,530.1609,970.4,-51.38095,79.16,-,9.15986
146.35,530.1609,970.4,-48.66667,79.16,-,9.15986
146.4,527.3346,970.5,-51.38095,79.16,-,9.15986
146.45,524.5085,970.6,-51.38095,79.16,-,9.15986
146.5,524.5085,970.6,-48.66667,79.16,-,9.15986
146.55,521.681,970.7,-48.66667,79.16,-,9.15986
146.6,521.681,970.7,-48.66667,79.16,-,9.15986
146.65,518.8553,970.8,-46,79.16,-,9.15986
146.7,518.8553,970.8,-46,79.16,-,9.15986
146.75,516.0283,970.9,-46,79.16,-,9.15986
146.8,516.0283,970.9,-43.28571,79.16,-,9.15986
146.85,513.2031,971,-43.28571,79.16,-,9.15986
146.9,510.3782,971.1,-43.23809,79.16,-,9.15986
146.95,510.3782,971.1,-43.23809,79.16,-,9.15986
147,507.5518,971.2,-40.57143,79.16,-,9.15986
147.05,507.5518,971.2,-40.57143,79.16,-,9.15986
147.1,504.7274,971.3,-37.85714,79.16,-,9.15986
147.15,501.9015,971.4,-35.19048,79.16,-,9.15986
147.2,501.9015,971.4,-32.47619,79.16,-,9.15986
147.25,501.9015,971.4,-32.47619,79.16,-,9.15986
147.3,499.0775,971.5,-32.42857,79.16,-,9.15986
147.35,499.0775,971.5,-29.71428,79.16,-,9.15986
147.4,496.2538,971.6,-32.38095,79.16,-,9.15986
147.45,496.2538,971.6,-29.66667,79.16,-,9.15986
147.5,496.2538,971.6,-26.95238,79.16,-,9.15986
147.55,493.4286,971.7,-29.66667,79.16,-,9.15986
147.6,493.4286,971.7,-26.95238,79.16,-,9.15986
147.65,490.6053,971.8,-29.61905,79.16,-,9.15986
147.7,490.6053,971.8,-26.90476,79.16,-,9.15986
147.75,490.6053,971.8,-26.90476,79.16,-,9.15986
147.8,487.7806,971.9,-26.85714,79.16,-,9.15986
147.85,484.9578,972,-29.52381,79.16,-,9.15986
147.9,484.9578,972,-26.80952,79.16,-,9.15986
147.95,484.9578,972,-24.14286,79.16,-,9.15986
148,484.9578,972,-24.14286,79.16,-,9.15986
148.05,482.1353,972.1,-24.09524,79.16,-,9.15986
148.1,482.1353,972.1,-24.09524,79.16,-,9.15986
148.15,479.3112,972.2,-24.09524,79.16,-,9.15986
148.2,476.4891,972.3,-24.04762,79.16,-,9.15986
148.25,476.4891,972.3,-24.04762,79.16,-,9.15986
148.3,473.6656,972.4,-26.71428,79.16,-,9.15986
148.35,470.844,972.5,-26.71428,79.16,-,9.15986
148.4,470.844,972.5,-26.71428,79.16,-,9.15986
148.45,468.0226,972.6,-26.71428,79.16,-,9.15986
148.5,468.0226,972.6,-26.71428,79.16,-,9.15986
148.55,465.1997,972.7,-29.38095,79.16,-,9.15986
148.6,462.3788,972.8,-29.33333,79.16,-,9.15986
148.65,462.3788,972.8,-29.33333,79.16,-,9.15986
148.7,459.5564,972.9,-29.33333,79.16,-,9.15986
148.75,459.5564,972.9,-29.33333,79.16,-,9.15986
148.8,456.736,973,-32,79.16,-,9.15986
148.85,456.736,973,-29.33333,79.16,-,9.15986
148.9,453.9158,973.1,-29.33333,79.16,-,9.15986
148.95,453.9158,973.1,-29.33333,79.16,-,9.15986
149,453.9158,973.1,-29.33333,79.16,-,9.15986
149.05,451.0941,973.2,-32,79.16,-,9.15986
149.1,451.0941,973.2,-29.33333,79.16,-,9.15986
149.15,448.2744,973.3,-32,79.16,-,9.15986
149.2,448.2744,973.3,-29.33333,79.16,-,9.15986
149.25,445.4532,973.4,-29.33333,79.16,-,9.15986
149.3,445.4532,973.4,-29.33333,79.16,-,9.15986
149.35,445.4532,973.4,-26.66667,79.16,-,9.15986
149.4,442.6339,973.5,-26.66667,79.16,-,9.15986
149.45,442.6339,973.5,-26.66667,79.16,-,9.15986
149.5,442.6339,973.5,-24,79.16,-,9.15986
149.55,442.6339,973.5,-24,79.16,-,9.15986
149.6,442.6339,973.5,-21.33333,79.16,-,9.15986
149.65,442.6339,973.5,-18.66667,79.16,-,9.15986
149.7,442.6339,973.5,-18.66667,79.16,-,9.15986
149.75,442.6339,973.5,-16,79.16,-,9.15986
149.8,442.6339,973.5,-16,79.16,-,9.15986
149.85,442.6339,973.5,-13.33333,79.16,-,9.15986
149.9,442.6339,973.5,-13.33333,79.16,-,9.15986
149.95,439.8149,973.6,-13.33333,79.16,-,9.15986
150,436.9944,973.7,-16,78.98,-,9.15986
150.05,434.1758,973.8,-18.66667,78.98,-,9.15986
150.1,431.3558,973.9,-18.66667,78.98,-,9.15986
150.15,428.5377,974,-21.33333,78.98,-,9.15986
150.2,425.7198,974.1,-21.33333,78.98,-,9.15986
150.25,422.9005,974.2,-24,78.98,-,9.15986
150.3,422.9005,974.2,-21.33333,78.98,-,9.15986
150.35,420.0831,974.3,-24,78.98,-,9.15986
150.4,420.0831,974.3,-24,78.98,-,9.15986
150.45,417.2642,974.4,-24,78.98,-,9.15986
150.5,417.2642,974.4,-24,78.98,-,9.15986
150.55,414.4473,974.5,-26.66667,78.98,-,9.15986
150.6,411.6306,974.6,-29.33333,78.98,-,9.15986
150.65,411.6306,974.6,-29.33333,78.98,-,9.15986
150.7,408.8125,974.7,-32,78.98,-,9.15986
150.75,405.9962,974.8,-34.66667,78.98,-,9.15986
150.8,405.9962,974.8,-34.66667,78.98,-,9.15986
150.85,405.9962,974.8,-34.66667,78.98,-,9.15986
150.9,403.1785,974.9,-37.33333,78.98,-,9.15986
150.95,403.1785,974.9,-37.33333,78.98,-,9.15986
151,403.1785,974.9,-34.66667,78.98,-,9.179308
151.05,397.5473,975.1,-37.38095,78.98,-,9.179308
151.1,394.7303,975.2,-37.38095,78.98,-,9.179308
151.15,394.7303,975.2,-34.71429,78.98,-,9.179308
151.2,391.9152,975.3,-34.71429,78.98,-,9.179308
151.25,389.0987,975.4,-34.71429,78.98,-,9.179308
151.3,389.0987,975.4,-32.04762,78.98,-,9.179308
151.35,389.0987,975.4,-32.04762,78.98,-,9.179308
151.4,386.2841,975.5,-32.04762,78.98,-,9.179308
151.45,383.4698,975.6,-34.71429,78.98,-,9.179308
151.5,383.4698,975.6,-32.04762,78.98,-,9.179308
151.55,377.8401,975.8,-37.42857,78.98,-,9.179308
151.6,377.8401,975.8,-34.76191,78.98,-,9.179308
151.65,375.0247,975.9,-34.76191,78.98,-,9.179308
151.7,372.2113,976,-37.42857,78.98,-,9.179308
151.75,369.3981,976.1,-37.42857,78.98,-,9.179308
151.8,369.3981,976.1,-34.76191,78.98,-,9.179308
151.85,366.5834,976.2,-37.42857,78.98,-,9.179308
151.9,366.5834,976.2,-37.42857,78.98,-,9.179308
151.95,363.7708,976.3,-37.42857,78.98,-,9.179308
152,363.7708,976.3,-37.42857,78.98,-,9.15986
152.05,360.9565,976.4,-40.09524,78.98,-,9.15986
152.1,358.1443,976.5,-37.38095,78.98,-,9.15986
152.15,358.1443,976.5,-34.71429,78.98,-,9.15986
152.2,358.1443,976.5,-34.71429,78.98,-,9.15986
152.25,355.3323,976.6,-34.71429,78.98,-,9.15986
152.3,352.5188,976.7,-34.71429,78.98,-,9.15986
152.35,352.5188,976.7,-34.71429,78.98,-,9.15986
152.4,349.7072,976.8,-37.38095,78.98,-,9.15986
152.45,346.8942,976.9,-37.38095,78.98,-,9.15986
152.5,346.8942,976.9,-34.71429,78.98,-,9.15986
152.55,344.0831,977,-37.38095,78.98,-,9.15986
152.6,341.2723,977.1,-34.66667,78.98,-,9.15986
152.65,338.46,977.2,-37.33333,78.98,-,9.15986
152.7,341.2723,977.1,-32,78.98,-,9.15986
152.75,341.2723,977.1,-29.33333,78.98,-,9.15986
152.8,338.46,977.2,-29.33333,78.98,-,9.15986
152.85,335.6496,977.3,-32,78.98,-,9.15986
152.9,332.8377,977.4,-32,78.98,-,9.15986
152.95,332.8377,977.4,-32,78.98,-,9.15986
153,332.8377,977.4,-29.33333,78.98,-,9.179308
153.05,330.0278,977.5,-32,78.98,-,9.179308
153.1,330.0278,977.5,-29.33333,78.98,-,9.179308
153.15,330.0278,977.5,-26.66667,78.98,-,9.179308
153.2,327.2181,977.6,-29.33333,78.98,-,9.179308
153.25,324.407,977.7,-32,78.98,-,9.179308
153.3,324.407,977.7,-29.33333,78.98,-,9.179308
153.35,321.5977,977.8,-29.33333,78.98,-,9.179308
153.4,318.787,977.9,-32,78.98,-,9.179308
153.45,315.9783,978,-32,78.98,-,9.179308
153.5,315.9783,978,-29.33333,78.98,-,9.179308
153.55,310.3598,978.2,-34.66667,78.98,-,9.179308
153.6,307.5517,978.3,-34.66667,78.98,-,9.179308
153.65,307.5517,978.3,-32,78.98,-,9.179308
153.7,304.7422,978.4,-32,78.98,-,9.179308
153.75,301.9346,978.5,-37.33333,78.98,-,9.179308
153.8,301.9346,978.5,-37.33333,78.98,-,9.179308
153.85,299.1272,978.6,-37.33333,78.98,-,9.179308
153.9,296.3184,978.7,-37.33333,78.98,-,9.179308
153.95,296.3184,978.7,-34.66667,78.98,-,9.179308
154,296.3184,978.7,-34.66667,78.98,-,9.179308
154.05,293.5115,978.8,-37.33333,78.98,-,9.179308
154.1,290.7031,978.9,-37.33333,78.98,-,9.179308
154.15,287.8967,979,-40,78.98,-,9.179308
154.2,287.8967,979,-40,78.98,-,9.179308
154.25,285.0905,979.1,-40,78.98,-,9.179308
154.3,282.2828,979.2,-40,78.98,-,9.179308
154.35,282.2828,979.2,-40,78.98,-,9.179308
154.4,282.2828,979.2,-37.33333,78.98,-,9.179308
154.45,279.4771,979.3,-37.33333,78.98,-,9.179308
154.5,279.4771,979.3,-34.66667,78.98,-,9.179308
154.55,276.6699,979.4,-37.33333,78.98,-,9.179308
154.6,273.8646,979.5,-34.66667,78.98,-,9.179308
154.65,273.8646,979.5,-32,78.98,-,9.179308
154.7,273.8646,979.5,-32,78.98,-,9.179308
154.75,271.0596,979.6,-32,78.98,-,9.179308
154.8,268.2531,979.7,-32,78.98,-,9.179308
154.85,268.2531,979.7,-32,78.98,-,9.179308
154.9,268.2531,979.7,-29.33333,78.98,-,9.179308
154.95,265.4485,979.8,-29.33333,78.98,-,9.179308
155,265.4485,979.8,-29.33333,78.98,-,9.15986
155.05,262.6424,979.9,-32,78.98,-,9.15986
155.1,259.8383,980,-32,78.98,-,9.15986
155.15,257.0344,980.1,-32,78.98,-,9.15986
155.2,257.0344,980.1,-29.33333,78.98,-,9.15986
155.25,257.0344,980.1,-29.33333,78.98,-,9.15986
155.3,254.2291,980.2,-29.33333,78.98,-,9.15986
155.35,254.2291,980.2,-26.66667,78.98,-,9.15986
155.4,251.4257,980.3,-29.33333,78.98,-,9.15986
155.45,248.6208,980.4,-32,78.98,-,9.15986
155.5,245.8178,980.5,-32,78.98,-,9.15986
155.55,245.8178,980.5,-32,78.98,-,9.15986
155.6,245.8178,980.5,-29.33333,78.98,-,9.15986
155.65,243.0151,980.6,-29.33333,78.98,-,9.15986
155.7,240.2109,980.7,-32,78.98,-,9.15986
155.75,237.4086,980.8,-34.66667,78.98,-,9.15986
155.8,237.4086,980.8,-32,78.98,-,9.15986
155.85,237.4086,980.8,-29.33333,78.98,-,9.15986
155.9,234.6049,980.9,-32,78.98,-,9.15986
155.95,231.8031,981,-34.66667,78.98,-,9.15986
156,231.8031,981,-32,78.98,-,9.15986
156.05,229.0015,981.1,-34.66667,78.98,-,9.15986
156.1,229.0015,981.1,-32,78.98,-,9.15986
156.15,226.1985,981.2,-32,78.98,-,9.15986
156.2,223.3974,981.3,-32,78.98,-,9.15986
156.25,223.3974,981.3,-32,78.98,-,9.15986
156.3,220.5948,981.4,-34.66667,78.98,-,9.15986
156.35,220.5948,981.4,-32,78.98,-,9.15986
156.4,220.5948,981.4,-32,78.98,-,9.15986
156.45,217.7942,981.5,-32,78.98,-,9.15986
156.5,217.7942,981.5,-29.33333,78.98,-,9.15986
156.55,214.9938,981.6,-29.33333,78.98,-,9.15986
156.6,212.1919,981.7,-32,78.98,-,9.15986
156.66,212.1919,981.7,-32,78.98,-,9.15986
156.71,209.3919,981.8,-32,78.98,-,9.15986
156.76,209.3919,981.8,-29.33333,78.98,-,9.15986
156.81,206.5905,981.9,-29.33333,78.98,-,9.15986
156.86,206.5905,981.9,-29.33333,78.98,-,9.15986
156.91,203.791,982,-32,78.98,-,9.15986
156.96,203.791,982,-29.33333,78.98,-,9.15986
157.01,203.791,982,-26.66667,78.98,-,9.15986
157.06,200.9918,982.1,-29.33333,78.98,-,9.15986
157.11,200.9918,982.1,-26.66667,78.98,-,9.15986
157.16,200.9918,982.1,-26.66667,78.98,-,9.15986
157.21,200.9918,982.1,-24,78.98,-,9.15986
157.26,200.9918,982.1,-21.33333,78.98,-,9.15986
157.31,198.1911,982.2,-24,78.98,-,9.15986
157.36,198.1911,982.2,-21.33333,78.98,-,9.15986
157.41,198.1911,982.2,-21.33333,78.98,-,9.15986
157.46,198.1911,982.2,-21.33333,78.98,-,9.15986
157.51,198.1911,982.2,-18.66667,78.98,-,9.15986
157.56,195.3923,982.3,-21.33333,78.98,-,9.15986
157.61,195.3923,982.3,-18.66667,78.98,-,9.15986
157.66,195.3923,982.3,-16,78.98,-,9.15986
157.71,192.592,982.4,-18.66667,78.98,-,9.15986
157.76,192.592,982.4,-16,78.98,-,9.15986
157.81,189.7937,982.5,-18.66667,78.98,-,9.15986
157.86,189.7937,982.5,-16,78.98,-,9.15986
157.91,189.7937,982.5,-16,78.98,-,9.15986
157.96,186.9956,982.6,-16,78.98,-,9.15986
158.01,184.196,982.7,-18.66667,78.98,-,9.179308
158.06,184.196,982.7,-18.66667,78.98,-,9.179308
158.11,181.3983,982.8,-18.66667,78.98,-,9.179308
158.16,178.5992,982.9,-21.33333,78.98,-,9.179308
158.21,178.5992,982.9,-21.33333,78.98,-,9.179308
158.26,175.802,983,-24,78.98,-,9.179308
158.31,173.0051,983.1,-26.66667,78.98,-,9.179308
158.36,170.2067,983.2,-26.66667,78.98,-,9.179308
158.41,170.2067,983.2,-26.66667,78.98,-,9.179308
158.46,167.4102,983.3,-29.33333,78.98,-,9.179308
158.51,164.6122,983.4,-32,78.98,-,9.179308
158.56,164.6122,983.4,-32,78.98,-,9.179308
158.61,161.8162,983.5,-32,78.98,-,9.179308
158.66,159.0204,983.6,-34.66667,78.98,-,9.179308
158.71,156.2231,983.7,-37.33333,78.98,-,9.179308
158.76,156.2231,983.7,-34.66667,78.98,-,9.179308
158.81,153.4278,983.8,-37.33333,78.98,-,9.179308
158.86,153.4278,983.8,-34.66667,78.98,-,9.179308
158.91,150.631,983.9,-37.33333,78.98,-,9.179308
158.96,150.631,983.9,-37.33333,78.98,-,9.179308
159.01,150.631,983.9,-34.66667,78.8,-,9.198755
159.06,147.8361,984,-34.66667,78.8,-,9.198755
159.11,147.8361,984,-34.66667,78.8,-,9.198755
159.16,147.8361,984,-32,78.8,-,9.198755
159.21,147.8361,984,-29.33333,78.8,-,9.198755
159.26,145.0415,984.1,-32,78.8,-,9.198755
159.31,145.0415,984.1,-29.33333,78.8,-,9.198755
159.36,145.0415,984.1,-26.66667,78.8,-,9.198755
159.41,145.0415,984.1,-24,78.8,-,9.198755
159.46,145.0415,984.1,-24,78.8,-,9.198755
159.51,145.0415,984.1,-21.33333,78.8,-,9.198755
159.56,142.2453,984.2,-21.33333,78.8,-,9.198755
159.61,142.2453,984.2,-21.33333,78.8,-,9.198755
159.66,139.4512,984.3,-21.33333,78.8,-,9.198755
159.71,139.4512,984.3,-18.66667,78.8,-,9.198755
159.76,139.4512,984.3,-16,78.8,-,9.198755
159.81,139.4512,984.3,-16,78.8,-,9.198755
159.86,139.4512,984.3,-13.33333,78.8,-,9.198755
159.91,139.4512,984.3,-13.33333,78.8,-,9.198755
159.96,139.4512,984.3,-10.66667,78.8,-,9.198755
160.01,136.6555,984.4,-13.33333,78.8,-,9.179308
160.06,133.8618,984.5,-16,78.8,-,9.179308
160.11,133.8618,984.5,-13.33333,78.8,-,9.179308
160.16,133.8618,984.5,-13.33333,78.8,-,9.179308
160.21,131.0683,984.6,-16,78.8,-,9.179308
160.26,131.0683,984.6,-16,78.8,-,9.179308
160.31,128.2733,984.7,-16,78.8,-,9.179308
160.36,128.2733,984.7,-16,78.8,-,9.179308
160.41,125.4803,984.8,-18.66667,78.8,-,9.179308
160.46,125.4803,984.8,-18.66667,78.8,-,9.179308
160.51,125.4803,984.8,-18.66667,78.8,-,9.179308
160.56,122.6858,984.9,-21.33333,78.8,-,9.179308
160.61,122.6858,984.9,-18.66667,78.8,-,9.179308
160.66,122.6858,984.9,-18.66667,78.8,-,9.179308
160.71,119.8932,985,-18.66667,78.8,-,9.179308
160.76,117.1008,985.1,-21.33333,78.8,-,9.179308
160.81,117.1008,985.1,-21.33333,78.8,-,9.179308
160.86,114.307,985.2,-24,78.8,-,9.179308
160.91,114.307,985.2,-24,78.8,-,9.179308
160.96,114.307,985.2,-24,78.8,-,9.179308
161.01,111.5151,985.3,-26.66667,78.8,-,9.198755
161.06,108.7217,985.4,-26.66667,78.8,-,9.198755
161.11,105.9303,985.5,-26.66667,78.8,-,9.198755
161.16,105.9303,985.5,-26.66667,78.8,-,9.198755
161.21,105.9303,985.5,-26.66667,78.8,-,9.198755
161.26,103.1391,985.6,-26.66667,78.8,-,9.198755
161.31,103.1391,985.6,-26.66667,78.8,-,9.198755
161.36,100.3464,985.7,-26.66667,78.8,-,9.198755
161.41,100.3464,985.7,-26.66667,78.8,-,9.198755
161.46,100.3464,985.7,-24,78.8,-,9.198755
161.51,97.55569,985.8,-26.66667,78.8,-,9.198755
161.56,94.76348,985.9,-29.33333,78.8,-,9.198755
161.61,94.76348,985.9,-26.66667,78.8,-,9.198755
161.66,94.76348,985.9,-26.66667,78.8,-,9.198755
161.71,94.76348,985.9,-26.66667,78.8,-,9.198755
161.76,94.76348,985.9,-24,78.8,-,9.198755
161.81,91.9732,986,-24,78.8,-,9.198755
161.86,89.18314,986.1,-26.66667,78.8,-,9.198755
161.91,89.18314,986.1,-24,78.8,-,9.198755
161.96,91.9732,986,-21.33333,78.8,-,9.198755
162.01,91.9732,986,-21.33333,78.8,-,9.179308
162.06,89.18314,986.1,-21.33333,78.8,-,9.179308
162.11,86.39161,986.2,-21.33333,78.8,-,9.179308
162.16,86.39161,986.2,-18.66667,78.8,-,9.179308
162.21,86.39161,986.2,-18.66667,78.8,-,9.179308
162.26,86.39161,986.2,-18.66667,78.8,-,9.179308
162.31,83.60201,986.3,-18.66667,78.8,-,9.179308
162.36,83.60201,986.3,-18.66667,78.8,-,9.179308
162.41,80.81094,986.4,-18.66667,78.8,-,9.179308
162.46,80.81094,986.4,-18.66667,78.8,-,9.179308
162.51,78.0218,986.5,-21.33333,78.8,-,9.179308
162.56,78.0218,986.5,-18.66667,78.8,-,9.179308
162.61,75.23289,986.6,-18.66667,78.8,-,9.179308
162.66,75.23289,986.6,-18.66667,78.8,-,9.179308
162.71,72.44251,986.7,-21.33333,78.8,-,9.179308
162.76,72.44251,986.7,-21.33333,78.8,-,9.179308
162.81,69.65406,986.8,-24,78.8,-,9.179308
162.86,69.65406,986.8,-21.33333,78.8,-,9.179308
162.91,69.65406,986.8,-18.66667,78.8,-,9.179308
162.96,69.65406,986.8,-18.66667,78.8,-,9.179308
163.01,69.65406,986.8,-21.33333,78.8,-,9.15986
163.06,66.86414,986.9,-24,78.8,-,9.15986
163.11,64.07614,987,-24,78.8,-,9.15986
163.16,64.07614,987,-21.33333,78.8,-,9.15986
163.21,64.07614,987,-21.33333,78.8,-,9.15986
163.26,61.28837,987.1,-24,78.8,-,9.15986
163.31,61.28837,987.1,-24,78.8,-,9.15986
163.36,58.49913,987.2,-24,78.8,-,9.15986
163.41,55.71183,987.3,-26.66667,78.8,-,9.15986
163.46,52.92304,987.4,-26.66667,78.8,-,9.15986
163.51,55.71183,987.3,-24,78.8,-,9.15986
163.56,52.92304,987.4,-24,78.8,-,9.15986
163.61,52.92304,987.4,-24,78.8,-,9.15986
163.66,50.13619,987.5,-24,78.8,-,9.15986
163.71,50.13619,987.5,-24,78.8,-,9.15986
163.76,47.34957,987.6,-24,78.8,-,9.15986
163.81,47.34957,987.6,-24,78.8,-,9.15986
163.86,47.34957,987.6,-21.33333,78.8,-,9.15986
163.91,44.56147,987.7,-24,78.8,-,9.15986
163.96,44.56147,987.7,-24,78.8,-,9.15986
164.01,44.56147,987.7,-24,78.8,-,9.15986
164.06,41.77531,987.8,-26.66667,78.8,-,9.15986
164.11,38.98767,987.9,-26.66667,78.8,-,9.15986
164.16,38.98767,987.9,-24,78.8,-,9.15986
164.21,38.98767,987.9,-24,78.8,-,9.15986
164.26,36.20196,988,-26.66667,78.8,-,9.15986
164.31,36.20196,988,-24,78.8,-,9.15986
164.36,36.20196,988,-24,78.8,-,9.15986
164.41,36.20196,988,-21.33333,78.8,-,9.15986
164.46,36.20196,988,-18.66667,78.8,-,9.15986
164.51,36.20196,988,-16,78.8,-,9.15986
164.56,36.20196,988,-18.66667,78.8,-,9.15986
164.61,30.62952,988.2,-21.28572,78.8,-,9.15986
164.66,30.62952,988.2,-21.28572,78.8,-,9.15986
164.71,30.62952,988.2,-18.61905,78.8,-,9.15986
164.76,30.62952,988.2,-18.61905,78.8,-,9.15986
164.81,27.8445,988.3,-18.61905,78.8,-,9.15986
164.86,27.8445,988.3,-18.61905,78.8,-,9.15986
164.91,27.8445,988.3,-18.61905,78.8,-,9.15986
164.96,27.8445,988.3,-15.95238,78.8,-,9.15986
165.01,27.8445,988.3,-15.95238,78.8,-,9.15986
